2.74;-10.3798;-11.6322;28.8589
2.75;-10.488;-11.3948;29.4776
2.76;-10.5603;-11.0954;30.0665
2.77;-10.5944;-10.7381;30.6151
2.78;-10.5887;-10.3288;31.1142
2.79;-10.5423;-9.87476;31.5554
2.8;-10.4553;-9.3847;31.932
2.81;-10.3286;-8.86813;32.2392
2.82;-10.1639;-8.335;32.4737
2.83;-9.96379;-7.79531;32.6345
2.84;-9.73141;-7.25865;32.7222
2.85;-9.47058;-6.73385;32.7394
2.86;-9.18553;-6.22868;32.6896
2.87;-8.88075;-5.7497;32.5778
2.88;-8.56087;-5.3021;32.4097
2.89;-8.23052;-4.88969;32.1913
2.9;-7.89417;-4.515;31.9291
2.91;-7.55605;-4.17931;31.6291
2.92;-7.22006;-3.88291;31.2974
2.93;-6.88972;-3.62518;30.9397
2.94;-6.56811;-3.40481;30.561
2.95;-6.25786;-3.21999;30.1659
2.96;-5.96119;-3.06856;29.7586
2.97;-5.67986;-2.94814;29.3425
2.98;-5.41524;-2.85626;28.9207
2.99;-5.16834;-2.79048;28.4958
3;-4.93985;-2.74843;28.07
3.01;-4.73015;-2.72788;27.6451
3.02;-4.53941;-2.7268;27.2228
3.03;-4.36758;-2.74334;26.8042
3.04;-4.21447;-2.77588;26.3906
3.05;-4.07974;-2.82305;25.9829
3.06;-3.96298;-2.88366;25.5819
3.07;-3.86371;-2.95675;25.1884
3.08;-3.78141;-3.04157;24.803
3.09;-3.71556;-3.13754;24.4265
3.1;-3.66564;-3.24426;24.0593
3.11;-3.63113;-3.3615;23.7022
3.12;-3.61156;-3.48914;23.3556
3.13;-3.60651;-3.62721;23.0202
3.14;-3.61558;-3.77585;22.6966
3.15;-3.63846;-3.93529;22.3856
3.16;-3.67487;-4.10582;22.0878
3.17;-3.72459;-4.28783;21.8041
3.18;-3.78747;-4.48176;21.5354
3.19;-3.86342;-4.68805;21.2825
3.2;-3.95239;-4.90721;21.0467
3.21;-4.0544;-5.13972;20.829
3.22;-4.16948;-5.38605;20.6307
3.23;-4.29775;-5.64665;20.4534
3.24;-4.43931;-5.9219;20.2985
3.25;-4.59431;-6.21208;20.1678
3.26;-4.76291;-6.51736;20.0633
3.27;-4.94525;-6.83775;19.9869
3.28;-5.14145;-7.17304;19.9408
3.29;-5.35159;-7.5228;19.9276
3.3;-5.57568;-7.88628;19.9498
3.31;-5.81366;-8.26234;20.01
3.32;-6.06533;-8.64946;20.111
3.33;-6.33034;-9.04557;20.2557
3.34;-6.60816;-9.44805;20.447
3.35;-6.89802;-9.85364;20.6874
3.36;-7.19889;-10.2584;20.9797
3.37;-7.50941;-10.6575;21.3259
3.38;-7.82788;-11.0456;21.7277
3.39;-8.15219;-11.4164;22.1862
3.4;-8.4798;-11.7627;22.7015
3.41;-8.8077;-12.0771;23.2726
3.42;-9.13243;-12.3512;23.897
3.43;-9.45006;-12.5766;24.571
3.44;-9.75622;-12.7449;25.289
3.45;-10.0462;-12.8481;26.0435
3.46;-10.3149;-12.8788;26.8254
3.47;-10.5572;-12.8311;27.6234
3.48;-10.768;-12.7006;28.4252
3.49;-10.9421;-12.4852;29.2169
3.5;-11.0751;-12.1852;29.9839
3.51;-11.1629;-11.8035;30.7117
3.52;-11.2023;-11.346;31.3861
3.53;-11.1911;-10.8211;31.9943
3.54;-11.1282;-10.2395;32.525
3.55;-11.0136;-9.61366;32.9697
3.56;-10.8488;-8.95724;33.3224
3.57;-10.6363;-8.28442;33.5798
3.58;-10.3798;-7.60911;33.7419
3.59;-10.0839;-6.94439;33.811
3.6;-9.75382;-6.30189;33.7919
3.61;-9.39551;-5.69145;33.6911
3.62;-9.01508;-5.1209;33.5165
3.63;-8.61873;-4.59596;33.2767
3.64;-8.2125;-4.12032;32.9806
3.65;-7.80213;-3.69581;32.6371
3.66;-7.39291;-3.32265;32.2546
3.67;-6.98956;-2.99973;31.8407
3.68;-6.59621;-2.7249;31.4024
3.69;-6.21636;-2.4953;30.946
3.7;-5.85285;-2.30756;30.4764
3.71;-5.50795;-2.15803;29.9984
3.72;-5.18334;-2.04303;29.5153
3.73;-4.8802;-1.95889;29.0304
3.74;-4.59925;-1.90215;28.546
3.75;-4.34084;-1.86959;28.0641
3.76;-4.10496;-1.85827;27.5863
3.77;-3.89137;-1.86558;27.1136
3.78;-3.69962;-1.88924;26.6472
3.79;-3.52907;-1.92729;26.1877
3.8;-3.379;-1.97811;25.7359
3.81;-3.24862;-2.04034;25.2921
3.82;-3.13707;-2.11293;24.8569
3.83;-3.04351;-2.19505;24.4305
3.84;-2.9671;-2.28614;24.0134
3.85;-2.90706;-2.38581;23.6058
3.86;-2.86261;-2.49387;23.208
3.87;-2.83309;-2.6103;22.8203
3.88;-2.81786;-2.73522;22.4432
3.89;-2.81639;-2.86887;22.0769
3.9;-2.82822;-3.01162;21.7219
3.91;-2.85296;-3.16393;21.3785
3.92;-2.89033;-3.32635;21.0474
3.93;-2.94011;-3.49952;20.7291
3.94;-3.00218;-3.68415;20.4243
3.95;-3.0765;-3.88098;20.1336
3.96;-3.1631;-4.09082;19.858
3.97;-3.26209;-4.31453;19.5984
3.98;-3.37366;-4.55296;19.356
3.99;-3.49805;-4.807;19.1318
4;-3.63556;-5.07753;18.9275
4.01;-3.78657;-5.3654;18.7445
4.02;-3.95147;-5.67141;18.5847
4.03;-4.13071;-5.99628;18.45
4.04;-4.32474;-6.34063;18.3429
4.05;-4.53404;-6.70488;18.2656
4.06;-4.75906;-7.08928;18.2212
4.07;-5.00022;-7.49378;18.2126
4.08;-5.25788;-7.91799;18.2433
4.09;-5.53231;-8.36106;18.3168
4.1;-5.82365;-8.82162;18.4371
4.11;-6.13186;-9.29765;18.6082
4.12;-6.45668;-9.78638;18.8344
4.13;-6.79756;-10.2841;19.12
4.14;-7.15363;-10.7862;19.4691
4.15;-7.52357;-11.2868;19.8857
4.16;-7.90559;-11.7789;20.373
4.17;-8.29734;-12.2542;20.9338
4.18;-8.69585;-12.703;21.5695
4.19;-9.09743;-13.1147;22.28
4.2;-9.49771;-13.4774;23.0635
4.21;-9.89153;-13.7786;23.9157
4.22;-10.2731;-14.0056;24.83
4.23;-10.6358;-14.1458;25.7964
4.24;-10.9726;-14.1878;26.8024
4.25;-11.2763;-14.122;27.8322
4.26;-11.5393;-13.9414;28.8675
4.27;-11.7544;-13.6425;29.8879
4.28;-11.9148;-13.2257;30.8718
4.29;-12.0148;-12.696;31.7975
4.3;-12.0498;-12.0632;32.6441
4.31;-12.0168;-11.3408;33.3932
4.32;-11.9145;-10.5465;34.0295
4.33;-11.7437;-9.70012;34.5422
4.34;-11.507;-8.82313;34.9249
4.35;-11.2087;-7.93704;35.1761
4.36;-10.8549;-7.06221;35.2988
4.37;-10.4528;-6.21686;35.3002
4.38;-10.0105;-5.41628;35.1903
4.39;-9.53685;-4.67235;34.9813
4.4;-9.04055;-3.99345;34.6868
4.41;-8.53024;-3.38456;34.3205
4.42;-8.01402;-2.84764;33.8957
4.43;-7.49929;-2.38205;33.425
4.44;-6.99259;-1.98515;32.9195
4.45;-6.4995;-1.65277;32.3889
4.46;-6.02462;-1.37975;31.8413
4.47;-5.57158;-1.16036;31.2835
4.48;-5.14314;-0.988671;30.7208
4.49;-4.7412;-0.858789;30.1576
4.5;-4.36694;-0.765092;29.5969
4.51;-4.02092;-0.702351;29.0412
4.52;-3.70316;-0.665817;28.4922
4.53;-3.41325;-0.651261;27.9511
4.54;-3.15046;-0.654983;27.4188
4.55;-2.91379;-0.673805;26.8958
4.56;-2.70205;-0.705039;26.3823
4.57;-2.51394;-0.746452;25.8786
4.58;-2.34809;-0.796228;25.3847
4.59;-2.2031;-0.852921;24.9006
4.6;-2.0776;-0.915413;24.4263
4.61;-1.97023;-0.982876;23.9616
4.62;-1.87971;-1.05473;23.5065
4.63;-1.80484;-1.13062;23.0609
4.64;-1.74451;-1.21038;22.6249
4.65;-1.6977;-1.29398;22.1982
4.66;-1.66348;-1.38155;21.7809
4.67;-1.64106;-1.47335;21.3729
4.68;-1.62972;-1.56973;20.9743
4.69;-1.62888;-1.67112;20.5851
4.7;-1.63802;-1.77805;20.2054
4.71;-1.65677;-1.89113;19.8352
4.72;-1.68481;-2.01101;19.4747
4.73;-1.72196;-2.13843;19.124
4.74;-1.76809;-2.2742;18.7834
4.75;-1.82319;-2.41916;18.4532
4.76;-1.88732;-2.57424;18.1336
4.77;-1.96063;-2.74043;17.8252
4.78;-2.04337;-2.91878;17.5283
4.79;-2.13583;-3.11039;17.2435
4.8;-2.23842;-3.31645;16.9717
4.81;-2.35161;-3.53821;16.7134
4.82;-2.47594;-3.77697;16.4699
4.83;-2.61204;-4.0341;16.2421
4.84;-2.7606;-4.31101;16.0314
4.85;-2.92239;-4.60918;15.8394
4.86;-3.09824;-4.93009;15.6679
4.87;-3.28906;-5.27523;15.5189
4.88;-3.4958;-5.64608;15.395
4.89;-3.71946;-6.04405;15.2989
4.9;-3.96107;-6.47043;15.2338
4.91;-4.22168;-6.92633;15.2034
4.92;-4.50234;-7.41259;15.212
4.93;-4.80406;-7.92968;15.2641
4.94;-5.12776;-8.47757;15.3652
4.95;-5.47426;-9.05554;15.521
4.96;-5.84419;-9.66204;15.738
4.97;-6.23791;-10.2944;16.0232
4.98;-6.65544;-10.9488;16.3839
4.99;-7.09635;-11.6195;16.8278
5;-7.55963;-12.2992;17.3624
5.01;-8.04356;-12.9783;17.9952
5.02;-8.54555;-13.6447;18.7324
5.03;-9.06201;-14.284;19.5793
5.04;-9.58816;-14.8791;20.5386
5.05;-10.118;-15.4104;21.6104
5.06;-10.6439;-15.8565;22.7906
5.07;-11.1573;-16.1946;24.0705
5.08;-11.6478;-16.402;25.4358
5.09;-12.1042;-16.4572;26.8662
5.1;-12.5142;-16.3419;28.3353
5.11;-12.8655;-16.043;29.8114
5.12;-13.1458;-15.5542;31.2583
5.13;-13.3437;-14.8775;32.6375
5.14;-13.4497;-14.0244;33.9108
5.15;-13.4567;-13.0154;35.0425
5.16;-13.3606;-11.8795;36.0032
5.17;-13.1609;-10.6518;36.771
5.18;-12.8604;-9.37102;37.3337
5.19;-12.4657;-8.07661;37.6888
5.2;-11.9862;-6.80567;37.8435
5.21;-11.4339;-5.5906;37.8127
5.22;-10.8223;-4.45741;37.6171
5.23;-10.1658;-3.4249;37.2813
5.24;-9.47887;-2.50456;36.8308
5.25;-8.77539;-1.70129;36.291
5.26;-8.06806;-1.01435;35.6851
5.27;-7.36811;-0.438633;35.0336
5.28;-6.68504;0.0340282;34.3536
5.29;-6.02657;0.41375;33.6589
5.3;-5.39868;0.711599;32.9604
5.31;-4.8057;0.938838;32.2659
5.32;-4.2505;1.10637;31.5811
5.33;-3.73466;1.22439;30.9096
5.34;-3.2587;1.30212;30.2538
5.35;-2.82225;1.34779;29.6148
5.36;-2.42424;1.36852;28.9932
5.37;-2.06309;1.37045;28.3887
